"";"GSM1866367";"GSM1866368";"GSM1866369";"GSM1866370";"GSM1866371";"GSM1866372";"GSM1866373";"GSM1866374";"GSM1866381";"GSM1866382";"GSM1866383";"ID";"SPOT_ID";"CONTROL_TYPE";"REFSEQ";"GB_ACC";"GENE";"GENE_SYMBOL";"GENE_NAME";"UNIGENE_ID";"ENSEMBL_ID";"TIGR_ID";"ACCESSION_STRING";"CHROMOSOMAL_LOCATION";"CYTOBAND";"DESCRIPTION";"GO_ID";"SEQUENCE";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"A_19_P00316110";5,0855036;4,0990596;3,781143;3,3402317;4,5073853;2,5703065;2,292139;3,1118238;3,6662693;3,0046628;4,2443976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19529021666667;3,53276964705882;1,78882395807066;0,0926196746961514;0,275322207956475;-4,99972585977662
"A_19_P00316142";2,4296663;3,4220238;2,9345565;1,6235552;2,7350821;2,702507;4,316705;3,6278062;5,060746;4,8225603;2,7580335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,33102378333333;3,58293174117647;-2,11590629565901;0,0504097290403541;0,188456196159299;-4,4670124323098
"A_19_P00316159";14,615609;15,03876;14,958193;14,158076;14,019207;14,073749;13,6734085;13,033986;13,674665;13,603921;12,729527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12356841666667;13,6861718529412;2,23761490790448;0,0398478423985282;0,161699444955536;-4,25596288256761
"A_19_P00316190";3,0687928;4,757873;4,6212845;2,9014032;1,626079;2,0065453;2,4194806;1,8810863;5,4481883;3,7367911;3,9373536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01337951666667;3,41468574117647;1,28557150120369;0,216916343303935;0,462905743856471;-5,6960895535061
"A_19_P00316198";2,3194249;1,6967118;1,9600003;1,4303585;1,6114173;1,6882676;1,8637345;1,8588336;3,5446007;3,6826952;2,538657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,076920649999999;2,46064032941176;-0,187410659588385;0,853698216321034;0,951644387921877;-6,49447108799763
"A_19_P00316205";5,2263794;5,9140234;5,5750675;3,5657945;4,572344;4,588452;4,8200016;3,9265418;5,4045362;4,9961624;5,653174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,533738433333336;5,25896015882353;1,05902767786583;0,305337605403883;0,57246091504948;-5,9496823181549
"A_19_P00316211";2,2193198;1,7615175;1,9926963;1,4413018;1,6426103;1,6976372;1,8760612;1,8950324;2,7759495;3,1122699;2,60091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0930329833333325;2,48240161764706;-0,253125740527101;0,803399465489601;0,937967463738556;-6,47946984792559
"A_19_P00316212";2,1897798;1,6851975;1,9159486;1,4072266;1,597105;1,6616303;3,031594;1,8696742;2,6896608;3,0469816;2,5496562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,707819466666666;2,38356290588235;-1,84495589411307;0,083664445412024;0,256220858451566;-4,91224744007396
"A_19_P00316218";3,8225057;1,5449901;2,6281633;1,4800193;1,5051609;1,5786495;1,7650803;1,7864156;2,598677;2,9435313;2,4715102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,317500183333335;2,5985872;0,425493461146328;0,676153438298672;0,913684088179653;-6,41913772758445
"A_19_P00316231";4,745564;1,8632119;2,0923142;1,5830975;1,7798102;1,8452325;2,048521;2,051593;2,8677783;3,225689;2,7394423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,268148050000001;2,65310727058824;0,418570271725852;0,681103195583413;0,915045365657951;-6,42214115381305
"A_19_P00316233";4,879867;4,570089;5,2580833;3,9706488;4,1167088;3,1394575;4,4251;4,0281005;3,1724331;2,9657347;2,4865885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0958754833333364;3,73900592941176;0,187671726541973;0,853496939590438;0,951644387921877;-6,49442030031852
"A_19_P00316241";2,44236;1,8893785;5,538627;1,5928319;1,7816168;1,8542757;2,0373507;2,0152209;2,8326123;3,1696274;2,6829445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,490229183333334;2,67968654705882;0,65081203283657;0,52441874122823;0,798242117690539;-6,2954639515287
"A_19_P00316242";4,2979794;2,7419772;4,422822;2,237633;4,241541;4,3582087;2,068731;2,0659516;5,3534527;4,772815;5,153816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,64935225;4,04134114117647;2,09235583466116;0,0527295927600484;0,193554202009281;-4,50711088662953
"A_19_P00316256";12,038394;9,83939;8,446837;3,4959679;1,4985738;1,7106109;1,7564186;1,790844;4,4557133;5,0810637;2,5079014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,39799763333334;4,41119146470588;2,02670791815219;0,0597208685718063;0,209150858784897;-4,61754649356159
"A_19_P00316268";6,1080728;3,828032;4,252818;3,8012729;4,849686;3,4075658;5,0501056;4,545738;4,647549;3,2605555;3,8537388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,423347216666664;4,05255066470588;-0,684585052848083;0,503417337587167;0,778361215667555;-6,2726703384972
"A_19_P00316271";6,1421614;4,8572106;4,4986653;4,38545;5,061336;4,636892;5,603432;5,2602463;3,2308464;3,7795117;4,137873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,501553266666664;4,26925086470588;-1,06852289025197;0,301165289453262;0,567745633369744;-5,9398907232274
"A_19_P00316275";11,284486;11,150762;11,0855665;9,88366;9,923183;9,703472;9,971801;9,367942;8,640076;8,550938;8,513379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,835316749999999;9,49407814705882;1,57245015208031;0,135439361739838;0,349468716561511;-5,31960307895448
"A_19_P00316296";2,3525143;1,5980768;1,8532319;1,3390001;1,5228714;1,5915416;1,780771;1,804702;2,641781;2,9821317;2,5059521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0831971499999995;2,26352;-0,237841017228145;0,815027946413077;0,941738968393875;-6,48335576097041
"A_19_P00316310";5,6647954;5,7476625;5,843572;5,717947;5,2333765;5,2554984;5,169896;4,938332;3,931047;3,6052072;4,411372;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,523027966666671;4,68045998823529;1,12267868701427;0,278163821325162;0,539094461300005;-5,88261137921624
"A_19_P00316324";5,0925727;2,7555;3,207094;4,2982264;6,4311767;6,555083;7,2808414;7,980711;6,3299866;6,287741;6,5991645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,90750073333333;6,02989647058823;-3,68899257678798;0,00199250733772316;0,0257128998612122;-1,43743229811218
"A_19_P00316340";2,6010966;1,6802815;1,945698;1,4297082;1,6061836;1,6858248;1,859678;1,8527179;3,277799;3,9007936;4,7237053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,031399166666666;2,70666993529412;-0,0510307902336222;0,959933601780087;0,984082292870651;-6,51135465232685
"A_19_P00316343";3,583733;1,7857804;2,690387;1,8169076;1,6598737;1,7098575;1,8974352;1,9048324;2,80129;3,134414;2,618461;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,306622733333334;2,52236066470588;0,642360575101687;0,529750292631868;0,803311108131245;-6,30099718084336
"A_19_P00316354";2,0281754;1,5402492;1,7742238;1,7649789;3,382807;3,6653867;4,4887357;2,8273299;2,9401844;2,9750593;4,7241807;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,2987293;3,45405185882353;-1,90566176934235;0,0748517671297324;0,239147910841644;-4,81570788268165
"A_19_P00316370";4,73408;2,7438662;4,701573;4,473379;4,8423514;4,1917048;5,204614;3,9738603;5,842928;5,834242;6,0913115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,308078083333332;5,27556674705882;-0,587715954093387;0,564938661794843;0,835816887863395;-6,33511097154646
"A_19_P00316371";5,4098606;3,3779645;4,75663;5,45396;5,39003;3,9351115;5,067376;4,9097424;6,71562;6,61038;6,973476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,267966433333332;5,86533913529412;-0,512110678474218;0,615580090540749;0,875894293376777;-6,37751160602379
"A_19_P00316372";2,3040667;1,7776427;4,1116934;4,9538345;4,9976234;4,3985853;2,4500268;2,4277017;4,5219865;4,8593664;4,5978003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,31837675;4,07531887647059;1,85183752042583;0,0826210967887494;0,254270250418153;-4,90140315500981
"A_19_P00316377";2,3033972;1,8451339;2,0845385;1,5072851;1,7103297;1,7616162;1,9450614;1,9450295;7,188884;3,1773427;2,657772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0763286833333328;2,68522367647059;-0,096364100615374;0,92442991637686;0,971200030749039;-6,50788256750383
"A_19_P00316395";6,958896;3,6326888;3,5915668;3,106633;2,0137796;3,0083768;2,7192373;2,0288923;5,903009;3,601194;4,2164955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,34459203333333;3,96665628823529;1,31924628095033;0,205683523439618;0,448049453626154;-5,65496404408202
"A_19_P00316396";9,611139;7,675154;9,037722;6,762643;7,8098736;7,4632945;10,346436;10,805465;9,621976;9,772765;10,283175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,51597948333333;9,46720194705882;-4,41975517534909;0,000430752029865817;0,00989520213747912;0,0456548542171378
"A_19_P00316398";9,586028;7,767841;9,241235;7,5846376;8,246836;7,8759174;10,378691;10,863516;9,603913;9,474066;10,098333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,23735433333333;9,48255058823529;-4,67835270543208;0,000252761956441853;0,00696470510029935;0,563916248393572
"A_19_P00316405";3,4451203;1,4560932;2,8405151;1,4788206;1,4131603;1,4771351;1,6827286;1,7267027;3,8703496;3,4651208;2,4404771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,313758450000001;2,97929152941176;0,354981480576303;0,727246461822637;0,920016090749275;-6,44746690655997
"A_19_P00316427";4,097438;1,7577094;1,9910529;1,4343448;1,6371917;1,6883433;1,874939;1,8880625;2,779004;3,1139736;2,600744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,219512600000001;2,47029204705882;0,394851523288946;0,698174241290051;0,91890600140128;-6,43206519483512
"A_19_P00316437";4,534671;4,1363015;4,1377783;3,6288652;2,3652735;1,8084702;3,1704888;2,329986;2,9254813;3,7071865;4,169305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,684989216666668;3,80022317647059;0,837517390132027;0,414656164762588;0,691266922949042;-6,15603166221787
"A_19_P00316450";4,2112026;3,9028866;5,480733;5,734535;5,7651296;5,3878264;6,677798;7,579756;4,410179;3,3544047;4,798935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,04839146666666;4,61843741176471;-3,7406558009086;0,00178671678104863;0,0241467848579838;-1,33233987348445
"A_19_P00316453";2,1220574;1,5605054;1,8100752;1,307624;1,4897865;1,5488287;2,602204;1,796906;2,6521058;2,9923038;2,5088637;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,559742133333333;2,28723808235294;-1,55571096692832;0,139362904708046;0,355146702796672;-5,34313000474209
"A_19_P00316483";4,161105;1,8792009;3,238487;1,5370069;1,7406629;1,8832524;1,9759269;1,9683821;2,8759692;3,2063692;2,6837177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,434464683333334;2,63806655882353;0,753009089118755;0,462397617436293;0,739581199719426;-6,22317733288394
"A_19_P00316488";2,105803;1,6122582;1,8595827;1,3544154;1,5343169;1,5845269;1,788567;1,8294113;2,6960754;3,0377674;2,5388713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,133838633333333;2,28442284705882;-0,386362075771589;0,70432585142361;0,919328776822336;-6,43547937690872
"A_19_P00316493";6,689388;6,2124696;5,8395004;5,003637;5,488088;4,911679;5,44985;4,9428744;3,9634354;3,1645832;3,6680002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,494431466666669;4,62440185294118;0,855138033939724;0,40511734201429;0,681884483251145;-6,14120730997261
"A_19_P00316494";6,2313194;6,711665;4,8005004;7,572627;6,5762796;6,183005;7,804873;7,718398;4,965146;4,913268;5,668494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,4157361;5,68917844117647;-2,51124171532337;0,0231632786755033;0,115990881352473;-3,76075784460413
"A_19_P00316497";4,4457207;3,2350407;9,346586;4,1897383;4,570356;3,7117271;2,871049;3,4832919;2,8567283;3,7135375;3,9022307;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,73935768333334;4,05892908823529;1,44274527428232;0,168412475287941;0,397169762937709;-5,49699772433969
"A_19_P00316504";2,0397527;1,5369556;1,7740657;1,2867337;1,4848772;1,5472689;1,7425188;1,7759159;2,6177542;2,9698117;2,484444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,147608383333332;2,3348223;-0,294597310480778;0,772095185228075;0,925752746114624;-6,46771878683062
"A_19_P00316528";6,062898;6,1554933;5,8462934;5,2935057;5,572547;5,432126;5,5823245;5,3188276;4,9279523;3,4462168;3,2830064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,276567850000003;4,69493464705882;0,547395425488153;0,591672971833673;0,857595220553686;-6,35842142370726
"A_19_P00316529";6,270673;5,8972964;4,9762297;4,722987;5,5421705;4,917343;5,263643;5,52134;2,8361657;3,7055237;4,514951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,00470823333333126;4,62813373529412;-0,00907686002799184;0,992870196555736;0,996618290917969;-6,51266540464029
"A_19_P00316544";5,4573493;1,8994212;2,1627448;1,5836892;1,777056;1,8260026;2,003356;2,0048375;2,8795483;3,8269145;2,7025359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,446947100000001;2,81272971764706;0,556023702450986;0,585898679240791;0,852976070668217;-6,35356692757551
"A_19_P00316552";5,4152446;2,4456458;2,1380045;4,22219;7,757459;6,251294;7,412605;8,335981;6,956336;6,806055;8,88161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,16932001666667;6,56279698823529;-2,83843459689663;0,011874856080725;0,0764533712315924;-3,13877744524943
"A_19_P00316554";3,5069592;3,7746954;2,0487218;2,716973;6,9519625;5,5982857;6,896617;7,795129;6,54373;6,409144;8,63863;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,2462734;6,04190158235294;-3,33330140504982;0,00422034298929824;0,0413939938837882;-2,15792764368081
"A_19_P00316557";2,0527964;1,5308688;1,7767005;1,2921892;1,4688337;1,5247881;1,7317662;1,7803977;2,6401982;2,9810562;2,493798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,148385833333333;2,21639041764706;-0,440942997907405;0,665163182436668;0,910052475534021;-6,41226192097099
"A_19_P00316562";2,4071155;1,842388;2,1075504;1,5812469;1,777608;1,8528881;2,0187922;2,0159507;2,777241;3,120851;2,6267421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0892386333333315;2,79978932941176;-0,1077465508762;0,915538332687016;0,967923423937805;-6,50667567968465
"A_19_P00316578";1,9896834;1,496037;1,7329377;1,2557372;1,4403872;1,497733;1,7049979;1,7455838;2,6063268;2,9496891;2,4641607;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,156538266666665;2,18151785294118;-0,471819249677911;0,64343564916319;0,898697513394575;-6,39780474380557
"A_19_P00316579";3,598691;1,7962537;2,029719;1,4693539;1,6706331;1,7250915;1,9035599;1,9165981;2,8045917;3,1373167;2,6234474;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,138211366666667;2,46914178823529;0,287229655422606;0,777628692654393;0,927248493729803;-6,46993511467472
"A_19_P00316623";4,5696683;4,179405;3,2463882;3,6354713;2,1425245;2,7834346;2,5804632;2,6863801;4,8059893;4,3459353;2,7613416;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,792727000000001;3,67132186470588;0,835085259305778;0,415984135658227;0,692395503421111;-6,15805568820379
"A_19_P00316624";6,4019427;6,3266697;7,472958;4,9036155;2,3534012;3,031637;4,5734344;6,3829303;5,629368;4,6022487;7,5376916;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,396478333333329;5,32632425882353;-0,350069948061162;0,730858903230202;0,920016090749275;-6,44925279743214
"A_19_P00316652";5,9432335;6,2267222;7,1074986;5,0646076;4,893514;4,567801;3,9159932;4,1158867;5,2977114;4,806031;4,4490833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,6179562;5,32316008235294;3,02926531953402;0,00798778773555868;0,0606410495042128;-2,76494282484383
"A_19_P00316667";4,637442;4,3892474;4,5792418;2,436292;3,4683526;2,8102112;4,0915146;4,178697;2,6106324;2,9592142;2,4832191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,414974633333332;3,46311647058824;-0,666637373976587;0,514516980254256;0,790010481014041;-6,28491892758063
"A_19_P00316675";10,381646;7,4079237;9,146351;7,4378076;7,2065444;6,747949;8,522124;9,593599;7,8704486;7,8318977;8,74632;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,00315788333333;8,31628273529412;-1,35791481433087;0,193361663235055;0,430455693329548;-5,60669572198141
"A_19_P00316678";2,4357882;1,8923787;3,7733405;1,6106248;1,7888744;1,8660462;2,0446975;2,0218868;2,8192167;3,1385963;3,425835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,194549983333334;2,62109707647059;0,405990788144051;0,690135442524917;0,917082830977035;-6,42747504264515
"A_19_P00316686";7,5287156;8,56508;8,710958;5,868355;5,001551;5,0013185;4,77512;6,029524;4,8264976;4,7175937;4,4529314;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,37700768333334;5,35548519411765;1,58235355126625;0,133162380366511;0,345780048236867;-5,30559787797823
"A_19_P00316699";2,3918228;1,873054;6,7217307;1,643311;1,7840801;1,8505166;2,0433085;2,0407414;2,8502412;3,2093592;2,777795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,668727583333334;2,75983562941176;0,699964611137396;0,494017169514665;0,769849015609463;-6,26193072881533
"A_19_P00316721";2,3582966;1,8618991;2,125379;1,5674872;1,7514312;1,8003967;1,978719;2,0119126;2,8686862;3,2188787;3,4135816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0845008333333321;2,55533309411765;-0,212557856433933;0,834360299857081;0,947021176460632;-6,48925605321255
"A_19_P00316722";2,176731;1,6665784;1,9068849;1,3898813;1,5983529;1,6601486;1,8437951;1,870122;2,6926746;7,084122;2,5607529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,123862366666666;2,54965925294118;-0,152244795797693;0,880900023210379;0,95721829248729;-6,5006684460617
"A_19_P00316745";5,5813375;4,527743;7,5095067;7,4592667;9,09762;8,61785;9,073706;9,670216;9,334155;9,490011;9,563182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,23974034999999;8,59882152352941;-2,64573736017031;0,0176382399570745;0,0985135736372577;-3,50846654950796
"A_19_P00316778";4,8836055;5,040892;4,172958;3,6776042;4,0090632;1,8820155;3,3023038;1,7859755;4,19957;3,66819;2,4884932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,40021675;3,34460001764706;1,92952840080746;0,0716207184604344;0,233524819603059;-4,77722116990466
"A_19_P00316800";3,1352134;2,1581068;2,065645;1,5464172;1,7245169;1,7981708;6,937623;1,9843967;5,3838778;7,4486237;2,6660454;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,38966483333333;3,20439516470588;-2,21685412643266;0,0414907221523206;0,166468522003683;-4,29240055207315
"A_19_P00316820";7,171212;5,170664;7,015014;10,017287;9,934027;9,863522;10,482989;9,95223;8,875757;9,030319;8,573458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,02232183333333;8,97515364705882;-2,07649548559589;0,0543465689886794;0,196540452577798;-4,53397449602931
"A_19_P00316835";5,7325616;4,901808;4,8856483;4,2023373;5,0313907;5,03621;4,393041;4,1343403;4,0114202;3,1830387;2,646389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,701302000000001;4,16577072352941;1,45075739060433;0,166199081937589;0,394233253298932;-5,48637270749528
"A_19_P00316837";2,3469212;1,7388605;2,5380633;1,4883668;1,6668956;1,7475016;2,889308;1,9025702;2,6921368;3,02323;2,5471616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,474837599999999;2,50810451764706;-1,09062231310004;0,291616090961815;0,556046744974877;-5,91680992992273
"A_19_P00316839";2,4246373;1,9261652;2,1837738;1,5906088;1,7948263;1,8487494;2,0318618;6,0284204;2,9276955;3,265669;2,7361689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,06868096666667;2,75379623529412;-3,08132779402734;0,00716431780086204;0,0568654359178871;-2,6618642227751
"A_19_P00316840";2,094005;1,6244339;1,8542786;1,336527;1,5412914;1,5981398;1,7863448;1,8181455;2,677144;3,027906;2,5286558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,127465866666666;2,26679323529412;-0,375928694200595;0,711915176284345;0,920016090749275;-6,43957560291016
"A_19_P00316846";3,7769318;1,8720275;2,1198575;1,5746415;1,7732689;1,8419988;2,0233877;2,012653;2,820958;3,1752207;2,690846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,141767316666668;2,54460147647059;0,29444286217288;0,772211055148927;0,925752746114624;-6,46776581748068
"A_19_P00316855";6,856074;5,7252035;6,250986;4,832883;5,3300304;5,1431623;4,544384;4,2855716;4,2927084;5,007742;4,7638354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,2747454;5,05764657647059;2,16131610192644;0,0461990701792203;0,179071906131992;-4,38900373550145
"A_19_P00316871";2,088838;1,6351415;1,866945;1,3424258;1,5415862;1,5928766;1,7910839;1,8162494;2,6970224;3,0378256;2,5348215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,125697799999999;2,27146782352941;-0,372004524967809;0,714777817904269;0,920016090749275;-6,4410877658369
"A_19_P00316879";4,487615;2,6305683;1,8184861;2,6712584;1,5024152;1,5539622;3,258506;1,841331;2,6681342;3,8425934;2,514188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,105867633333332;3,14278955882353;-0,0990590749050822;0,922323712526304;0,970904925633293;-6,50760896435063
"A_19_P00316895";6,041249;5,4119167;5,623778;5,0970225;5,8525753;5,5868177;5,2353477;5,5337853;5,0204387;3,5378885;4,8864355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,217660033333336;4,92242608235294;0,495845056835304;0,626755668285627;0,886030789216307;-6,38589782717206
"A_19_P00316905";3,0046017;1,5471267;1,7795714;1,2831457;1,4786084;1,5342866;1,7361273;1,7705116;2,6365652;2,9819238;4,6331654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0179039666666669;2,41226625294118;0,0340212162912635;0,973281684227592;0,989185283654531;-6,51210658906257
"A_19_P00316911";2,426357;1,9248978;2,178332;4,5000176;5,6501317;4,860687;4,6183453;5,302442;2,9333408;3,2702472;2,7440603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,37032313333333;3,48443385294118;-1,7494886002186;0,0993878039556615;0,287545953788296;-5,05996688845581
"A_19_P00316914";2,4885197;1,9484861;2,1981804;1,6866148;1,8770077;1,9450381;2,1616366;2,1762683;2,9239247;3,285332;2,7754881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,144977983333332;2,58001515294118;-0,425242113389346;0,676332873812658;0,913684088179653;-6,41924760989756
"A_19_P00316921";6,7010584;6,4551625;5,617466;3,2057743;3,6683993;2,7983892;2,579974;2,5105329;6,962408;4,6216063;4,1209207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,19578816666667;4,56151898235294;2,33368958677988;0,0330037998410173;0,143822268178215;-4,08514211403429
"A_19_P00316929";2,078957;1,5472792;1,7947924;1,5868809;3,233605;1,5375857;1,7432876;3,0758185;2,652602;2,9930487;2,5055134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,446369683333333;2,42520095882353;-0,939358617651387;0,361533480216035;0,63747846412098;-6,06650253702644
